0,0,0,0
1.89353330120182e-08,9.20177451580597e-12,8.40285830222778e-06,2.92697730427139e-08
8.64233633218952e-08,9.37673441609048e-11,3.28401018629772e-05,1.44402832283561e-07
2.18038623978168e-07,3.56204136057701e-10,7.20036824645795e-05,3.91282980610099e-07
4.28073224620142e-07,9.43735919365531e-10,0.000124454498937434,8.19858584415705e-07
7.29011533049388e-07,2.065325564029e-09,0.000188666494068149,1.4825797169325e-06
1.13153017522974e-06,3.991675040778e-09,0.000263026654599545,2.43439815823136e-06
1.64429042822823e-06,7.06089200484212e-09,0.00034592045441442,3.72988071604539e-06
2.27515631083741e-06,1.16395482913802e-08,0.000435591328270353,5.42811022797473e-06
3.03071103616314e-06,1.81379248864461e-08,0.000530203449719903,7.59050720676951e-06
3.91548219188728e-06,2.70337406692157e-08,0.000627994942356178,1.02755833755128e-05
4.93194174026775e-06,3.88721524119863e-08,0.000727277879812838,1.35389416676208e-05
6.08050601813846e-06,5.42657547801773e-08,0.000826438285764093,1.74332762268424e-05
7.35953573690935e-06,7.38945803323295e-08,0.000923936133924702,2.20083724072597e-05
8.76589161773806e-06,9.84869631548154e-08,0.00101832304709736,2.73106136467807e-05
1.02964870455866e-05,1.28767470421867e-07,0.00110820467995469,3.33845088110638e-05
1.19460761624454e-05,1.65532381667548e-07,0.00119220498983693,4.0273497177681e-05
1.37082738478432e-05,2.09612453028417e-07,0.00126912343712596,4.80148825890325e-05
1.55756709996449e-05,2.61868876632265e-07,0.0013379428750041,5.66395904261187e-05
1.75398345340517e-05,3.23193280598126e-07,0.00139782954945413,6.61721676085394e-05
1.95913073856009e-05,3.94507729036272e-07,0.0014481330992593,7.66307825944948e-05
2.17201330428569e-05,4.76747032463339e-07,0.00148837108734542,8.80278334906042e-05
2.39165533815882e-05,5.70836716929847e-07,0.0015181130430305,0.00010037393936992
2.61690950079932e-05,6.77757346293021e-07,0.00153704215267221,0.000113675546449008
2.84664845392175e-05,7.984780558615e-07,0.00154501216683065,0.000127933365387075
3.0797787228893e-05,9.33951812292706e-07,0.00154204731209711,0.000143142398543327
3.31524069671378e-05,1.08511541359284e-06,0.00152834229109409,0.000159291939976968
3.55200862805561e-05,1.25288948911688e-06,0.00150426228247529,0.000176365575447202
3.78909063322384e-05,1.43817849956858e-06,0.0014703429409256,0.000194341182413229
4.02562127622951e-05,1.64184036109666e-06,0.00142718930569288,0.000213194466209432
4.26078268618952e-05,1.86471497202745e-06,0.00137536906042753,0.000232902382084541
4.49357568153213e-05,2.107698902514e-06,0.00131567634005242,0.000253433930213522
4.72313023574311e-05,2.37164120973481e-06,0.00124895371817241,0.000274756643028021
4.94871470468274e-05,2.65734036980477e-06,0.00117608500222442,0.000296836841884001
5.16973582658586e-05,2.96554427777511e-06,0.00109799523347747,0.000319639637061745
5.38573872206185e-05,3.29695024763345e-06,0.00101565068703266,0.000343128927765855
5.59640689409464e-05,3.65220501230378e-06,0.000930058871823184,0.000367267402125249
5.80156222804268e-05,4.03190472364641e-06,0.000842268530614335,0.000392016537193166
6.001164991639e-05,4.43659495245806e-06,0.000753369640003483,0.000417336598947161
6.19521293026698e-05,4.86680709173448e-06,0.000664310758821895,0.000443192562494249
6.38360299718432e-05,5.32310563587986e-06,0.000575893243833267,0.000469554061605136
6.56640377483623e-05,5.80599065411053e-06,0.00048916632639074,0.000496382680343007
6.74378038567016e-05,6.31592698033578e-06,0.000405080599735588,0.000523643390189498
6.91599153694775e-05,6.85334530200087e-06,0.000324480441667112,0.000551304797819507
7.08338952074482e-05,7.41864216008697e-06,0.000248104014542642,0.000579339145101194
7.24642021395137e-05,8.01217994911126e-06,0.000176583265277536,0.000607722309095988
7.40562307827157e-05,8.63428691712685e-06,0.000110443925345179,0.000636433802058578
7.56163116022379e-05,9.28525716572281e-06,5.01055107769832e-05,0.00066545677143692
7.71513452623608e-05,9.96536282451762e-06,-4.10479552787761e-06,0.000694777473243533
7.86664120229922e-05,1.06749332746894e-05,-5.18207737915162e-05,0.000724380472875595
8.01682087242171e-05,1.14142404642141e-05,-9.27591326281508e-05,0.000754253311775956
8.16637737032507e-05,1.21835419439835e-05,-0.000126751754186839,0.000784387365563028
8.31600239334727e-05,1.29830963306531e-05,-0.000153734639452709,0.000814777395129734
8.46637550244265e-05,1.38131633066415e-05,-0.000173747908246962,0.000845421546643511
8.61816412218199e-05,1.46740036201311e-05,-0.000186935799226871,0.00087632135154631
8.77202354075249e-05,1.55658790850675e-05,-0.000193546669885777,0.000907481726554591
8.92855392416814e-05,1.64890663751871e-05,-0.00019389194416961,0.000938909530600153
9.08830822154917e-05,1.7443853311359e-05,-0.000188258774111925,0.000970610663476387
9.25194795871239e-05,1.84304886096734e-05,-0.000177051234034794,0.00100259504390099
9.4200672176816e-05,1.94492394065178e-05,-0.000160714490050068,0.00103487378071272
9.59318339667559e-05,2.05003942560333e-05,-0.000139728743423313,0.00106745895506482
9.77173721010822e-05,2.15842631301141e-05,-0.000114609230573805,0.00110036362042503
9.95609268858838e-05,2.27011774184079e-05,-8.59062230745299e-05,0.00113360180257555
0.0001014653717892,2.38514899283154e-05,-5.42050276521886e-05,0.00116718849961307
0.00010343281344102,2.50355748849907e-05,-2.01259861871923e-05,0.00120113968194877
0.000105464591961695,2.62538279159969e-05,1.56757819626468e-05,0.00123547228377404
0.000107561794747331,2.75066456709905e-05,5.27014071158973e-05,0.00127019792224475
0.000109725759704119,2.87944121409002e-05,9.04208644318527e-05,0.00130532923189742
0.000111957212663393,3.01175286345733e-05,0.000128188508717779,0.00134088253558044
0.000114256257985658,3.14764111044764e-05,0.000165416261748466,0.00137687206954812
0.000116622378560589,3.28714901466954e-05,0.000201573612266227,0.00141330998346073
0.000119054435807034,3.43032110009357e-05,0.000236187615980899,0.00145020634038448
0.000121550669673012,3.57720335505222e-05,0.000268842895569843,0.00148756911679155
0.000124108698635714,3.72784323223989e-05,0.000299181640677943,0.00152540420256005
0.000126725519701502,3.88228964871295e-05,0.000326903607917607,0.00156371540097405
0.00012939750840591,4.04059298588968e-05,0.000351766120868769,0.00160250442872357
0.000132121318317269,4.20280205827838e-05,0.000373565652487462,0.00164177168944654
0.000134894794186035,4.36896110733645e-05,0.000392082527492685,0.0016815182784195
0.000137714208049864,4.5391190648278e-05,0.000407152800122236,0.00172174309870154
0.000140575839354948,4.7133241405805e-05,0.000418674780570513,0.00176244292590962
0.000143476048619074,4.8916235727222e-05,0.00042660823542947,0.00180361244797019
0.00014641127743162,5.07406362768015e-05,0.000430974387688622,0.00184524426511919
0.000149378048453558,5.26068960018124e-05,0.000431855916735039,0.00188732888990205
0.000152372965417451,5.45154581325194e-05,0.000429396958353354,0.00192985474717371
0.000155392715528248,5.64667561018506e-05,0.000423802917762591,0.00197280818077942
0.000158434930537043,5.84611850901869e-05,0.000415250329553497,0.0020161766197543
0.000161496667948564,6.0499153775151e-05,0.0004039389555092,0.00205994656087873
0.000164574461002854,6.25810816474953e-05,0.000390143296209841,0.00210410186167669
0.000167665343132382,6.4707364438552e-05,0.000374150460561474,0.00214862600272759
0.000170766847962045,6.68783741202327e-05,0.000356260165796066,0.00219350208766632
0.000173877009309163,6.90944589050288e-05,0.0003367847374715,0.0022387128431832
0.000176994361183484,7.13559432460113e-05,0.000316049109471574,0.00228424061902402
0.000180117937787179,7.36631278368308e-05,0.000294390824006,0.00233006738798999
0.000183247273514847,7.60162896117176e-05,0.000272160031610404,0.0023761747459378
0.000186382402953513,7.84156817454814e-05,0.000249719491146326,0.00242254391177957
0.000189523858987982,8.08615337230383e-05,0.000227444098724848,0.00246915574290252
0.000192671827505147,8.33540818053355e-05,0.000205569357637025,0.00251599565250751
0.000195826230181373,8.5893564481035e-05,0.000184360855340539,0.00256304795570903
0.000198987613441189,8.84801912328903e-05,0.000164170079283543,0.00261029416574653
0.000202156819059901,9.11141550447227e-05,0.000145305743565689,0.00265771724023614
0.000205334984163589,9.37956324014217e-05,0.000128033788938129,0.00270530158117067
0.000208523541229106,9.65247832889446e-05,0.000112577382803512,0.00275303303491962
0.000211724218084079,9.93017511943167e-05,9.91169192159905e-05,0.00280089889222918
0.000214939037906911,0.000102126663105631,8.77900188812133e-05,0.00284888788822221
0.000218170319226777,0.00010499962951205,7.86915291563302e-05,0.00289699020239827
0.000221420675923629,0.000107920744403801,7.18735240499907e-05,0.00294519745863357
0.000224692770389535,0.00011089009348039,6.73554910829146e-05,0.00299350234343507
0.0002279880518924,0.000113907795863111,6.52038725135862e-05,0.00304189573467335
0.000231308880374105,0.000116973933254146,6.54557269514331e-05,0.00309036961006397
0.000234657715104813,0.000120088577193842,6.81087056412864e-05,0.00313891725178482
0.000238036883321401,0.000123251796778076,7.31273406608502e-05,0.00318753299794727
0.000241448580227456,0.000126463658658253,8.04430449207028e-05,0.00323621224259616
0.00024489486899328,0.000129724227041306,8.99541121642954e-05,0.00328495143570977
0.00024837768075589,0.000133033563689697,0.000101525716967953,0.00333374808319987
0.000251898814619011,0.000136391727921416,0.000114989914740874,0.00338260074691167
0.000255459934704683,0.000139798776703737,0.000130145968386015,0.00343150903328157
0.000259062068185934,0.00014325478035785,0.000146837175881401,0.00348047095382649
0.000262706544693579,0.000146759791921343,0.000164904897181507,0.00352948460044416
0.000266394943603341,0.000150313849304928,0.000184146377589821,0.00357854954960748
0.000270128552018384,0.00015391699269087,0.000204360247393417,0.0036276652636789
0.000273908364769309,0.000157569264532984,0.000225346521862959,0.00367683109091045
0.000277735084414159,0.000161270709556638,0.0002469066012527,0.0037260462654437
0.000281609121238417,0.000165021374758752,0.000268843270800481,0.00377530990730981
0.000285530593255004,0.000168821309407799,0.000290960700727732,0.00382462102242948
0.000289499326204281,0.000172670565043801,0.000313064446239472,0.00387397850261298
0.000293514853554051,0.000176569195478334,0.000334961447524309,0.00392338112556013
0.000297576416499552,0.000180517256794526,0.000356460029754438,0.00397282755486034
0.000301682963963467,0.000184514807347055,0.000377369903085645,0.00402231633999256
0.000305833896521806,0.000188561881396324,0.000397587245313387,0.00407184321711523
0.000310028834150173,0.000192658497938441,0.000417032742102484,0.00412140312087711
0.000314266686118636,0.000196804693338562,0.000435557939005237,0.00417099314522318
0.000318546316156437,0.000201000497410732,0.000453039305584805,0.00422060953810962
0.000322866543015282,0.000205245933397796,0.000469378306857838,0.00427024769922872
