-8.000000000000000654e-05,1.042704900000000157e+00
7.431000000000000105e-02,7.700359500000001134e+00
1.682500000000000107e-01,2.080073159999999888e+01
2.509899999999999909e-01,2.212684740000000261e+01
3.345500000000000140e-01,3.047005620000000192e+01
4.177600000000000202e-01,3.732175259999999639e+01
5.006800000000000139e-01,4.496962860000000006e+01
5.842500000000000471e-01,5.035266990000000220e+01
6.681300000000000017e-01,5.814818640000000016e+01
7.511200000000000099e-01,6.433437239999999235e+01
8.341899999999999871e-01,7.132968719999999507e+01
9.182200000000000362e-01,7.757904960000000472e+01
1.001239999999999908e+00,8.462164860000001454e+01
1.083990000000000009e+00,9.054963539999999966e+01
1.167589999999999906e+00,9.608738040000000069e+01
1.251620000000000177e+00,1.015275158999999974e+02
1.334729999999999972e+00,1.073706461999999959e+02
1.417710000000000026e+00,1.131337268999999992e+02
1.501410000000000133e+00,1.198766303999999963e+02
1.584470000000000045e+00,1.248738443999999959e+02
1.667390000000000150e+00,1.303629317999999842e+02
1.750850000000000017e+00,1.375800507000000152e+02
1.834699999999999998e+00,1.435374675000000195e+02
1.917809999999999793e+00,1.483130736000000240e+02
2.001240000000000130e+00,1.543938021000000163e+02
2.084719999999999906e+00,1.606125572999999918e+02
2.167569999999999997e+00,1.657972403999999926e+02
2.250799999999999912e+00,1.712932928999999831e+02
2.334429999999999783e+00,1.770171336000000224e+02
2.417959999999999887e+00,1.825549767000000259e+02
2.501149999999999984e+00,1.877730138000000011e+02
2.584690000000000154e+00,1.928833371000000056e+02
2.668099999999999916e+00,1.988082828000000006e+02
2.751009999999999955e+00,2.033921033999999963e+02
2.834090000000000220e+00,2.088475425000000030e+02
2.917690000000000339e+00,2.149889948999999945e+02
3.001269999999999882e+00,2.201929056000000173e+02
3.084509999999999863e+00,2.254350752999999941e+02
3.167720000000000091e+00,2.307854493000000105e+02
3.251109999999999722e+00,2.366609526000000017e+02
3.334569999999999812e+00,2.425924709999999891e+02
3.417519999999999669e+00,2.503407033000000013e+02
3.500830000000000108e+00,2.579294250000000375e+02
3.584569999999999812e+00,2.661099839999999972e+02
3.668090000000000295e+00,2.754537147000000346e+02
3.751169999999999671e+00,2.832004754999999818e+02
3.834559999999999746e+00,2.937481875000000286e+02
3.917949999999999822e+00,3.026442879000000516e+02
4.000899999999999679e+00,3.134139021000000298e+02
4.084179999999999922e+00,3.220555310999999961e+02
4.167900000000000382e+00,3.306741065999999591e+02
4.251190000000000246e+00,3.396940092000000391e+02
4.334380000000000344e+00,3.496667570999999839e+02
4.418059999999999654e+00,3.582621809999999982e+02
4.501190000000000246e+00,3.679627014000000713e+02
4.583940000000000126e+00,3.785412168000000293e+02
4.667510000000000048e+00,3.905362962000000380e+02
4.751419999999999533e+00,3.992869143000000349e+02
4.834419999999999717e+00,4.092519123000000150e+02
4.917759999999999465e+00,4.174918218000000252e+02
5.001759999999999984e+00,4.273512642000000596e+02
5.084699999999999775e+00,4.354789472999999589e+02
5.167300000000000004e+00,4.443233490000000643e+02
5.250840000000000174e+00,4.523730425999999625e+02
5.334719999999999906e+00,4.581856637999999862e+02
5.417799999999999727e+00,4.649734970999999746e+02
5.501079999999999970e+00,4.715146088999999847e+02
5.584839999999999804e+00,4.779406494000000407e+02
5.668029999999999902e+00,4.842470079000000851e+02
5.750680000000000014e+00,4.890865752000000839e+02
5.834240000000000315e+00,4.949883692999999880e+02
5.917950000000000266e+00,5.012067321000000106e+02
6.000830000000000553e+00,5.064266331000000037e+02
6.084590000000000387e+00,5.112857222999999749e+02
6.168409999999999727e+00,5.157113075999999410e+02
6.251209999999999489e+00,5.197676444999999603e+02
6.334039999999999893e+00,5.228269910999999865e+02
6.417810000000000237e+00,5.252758614000000534e+02
6.501170000000000115e+00,5.274447543000001133e+02
6.584160000000000679e+00,5.289131151000000273e+02
6.667799999999999727e+00,5.305884669000000713e+02
6.751580000000000581e+00,5.319850185000000238e+02
6.834569999999999368e+00,5.335422579000000951e+02
6.917430000000000412e+00,5.358829239000000371e+02
7.000969999999999693e+00,5.387633361000000605e+02
7.084579999999999878e+00,5.426856684000000541e+02
7.167699999999999960e+00,5.455478340000000799e+02
7.251000000000000334e+00,5.483771361000000297e+02
7.334670000000000023e+00,5.503799457000000075e+02
7.418019999999999392e+00,5.517798326999999290e+02
7.501079999999999970e+00,5.534206533000001400e+02
7.584230000000000693e+00,5.549754401999999800e+02
7.667730000000000601e+00,5.563224513000001252e+02
7.751199999999999868e+00,5.571862218000001121e+02
7.834369999999999834e+00,5.577816888000000972e+02
7.917860000000001008e+00,5.583080934000000752e+02
8.001300000000000523e+00,5.581484846999999263e+02
8.084379999999999455e+00,5.579584650000000465e+02
8.167630000000000834e+00,5.573735928000000968e+02
8.251129999999999853e+00,5.569533324000000221e+02
8.334289999999999310e+00,5.558552991000000247e+02
8.417650000000000077e+00,5.552345223000000942e+02
8.501489999999998659e+00,5.541230493000000479e+02
8.584740000000000038e+00,5.534602856999999858e+02
8.667619999999999436e+00,5.523261516000000029e+02
8.750999999999999446e+00,5.514664031999999452e+02
8.834610000000001406e+00,5.507935353000001442e+02
8.917619999999999436e+00,5.501164490999999543e+02
9.000919999999998922e+00,5.502367196999999805e+02
9.084849999999999426e+00,5.496277149000000009e+02
9.168129999999999669e+00,5.498411805000000641e+02
9.250830000000000553e+00,5.502923424000000523e+02
9.334289999999999310e+00,5.498529525000000149e+02
9.417899999999999494e+00,5.499219168000000764e+02
9.500949999999999562e+00,5.498403957000000446e+02
9.584220000000000184e+00,5.496929514000000836e+02
9.668100000000000804e+00,5.496104493000000275e+02
9.751489999999998659e+00,5.496898122000000058e+02
9.834360000000000213e+00,5.497809471000000485e+02
9.917839999999999989e+00,5.502575169000000415e+02
1.000112999999999985e+01,5.503846545000000106e+02
1.008401999999999887e+01,5.506087148999999954e+02
1.016774000000000022e+01,5.505807564000000411e+02
1.025151999999999930e+01,5.505129693000000088e+02
1.033443999999999896e+01,5.500470924000001105e+02
1.041755999999999993e+01,5.495224536000000626e+02
1.050140000000000029e+01,5.496007374000000709e+02
1.058437999999999946e+01,5.497257168000001002e+02
1.066729999999999912e+01,5.495414850000000797e+02
1.075099999999999945e+01,5.500332603000000518e+02
1.083476999999999890e+01,5.499519354000000249e+02
1.091784999999999961e+01,5.501174301000000924e+02
1.100098999999999982e+01,5.504146730999999590e+02
1.108483999999999980e+01,5.509469636999999693e+02
1.116786000000000101e+01,5.513805656999999201e+02
1.125089000000000006e+01,5.523014304000000720e+02
1.133422999999999981e+01,5.536526598000000376e+02
1.141793999999999976e+01,5.543401445999999169e+02
1.150109999999999921e+01,5.551253370000000587e+02
1.158461000000000141e+01,5.550919830000000275e+02
1.166796000000000078e+01,5.553300716999999622e+02
1.175104999999999933e+01,5.556250584000000572e+02
1.183422999999999981e+01,5.560801443000000290e+02
1.191765000000000008e+01,5.567924484000000120e+02
1.200109999999999921e+01,5.574424590000000990e+02
1.208455000000000013e+01,5.579422785000000431e+02
1.216798999999999964e+01,5.582263761000000386e+02
1.225143999999999878e+01,5.586110261999999693e+02
1.233455000000000013e+01,5.589059148000000050e+02
1.241747999999999941e+01,5.588171343000001343e+02
1.250101000000000084e+01,5.591080008000001271e+02
1.258474000000000004e+01,5.598310959000000366e+02
1.266793000000000013e+01,5.606551359000000048e+02
1.275108999999999959e+01,5.611344524999999521e+02
1.283461000000000141e+01,5.611417119000000184e+02
1.291786000000000101e+01,5.613684210000000121e+02
1.300076000000000143e+01,5.621146676999999272e+02
1.308406000000000091e+01,5.620462919999999940e+02
1.316782999999999859e+01,5.618210544000000937e+02
1.325127000000000166e+01,5.613820569000000660e+02
